LTLSGP, G, 0, -inf, -inf, inf
817L9G, G, 3, 12, 4, 9
WWGHKN, G, 4, 13, 4, 9
817L9G, G, 3, 12, 4, 9
WWGHKN, R, 4, 15, 4, 9
817L9G, G, 3, 12, 4, 9
WWGHKN, Y, 4, 12, 4, 9
817L9G, G, 3, 12, 4, 9
ZMZURH, B, 4, 13, 4, 9
817L9G, G, 3, 12, 4, 9
ZMZURH, P, 4, 19, 4, 9
817L9G, G, 3, 12, 4, 9
ZMZURH, R, 4, 15, 4, 9
817L9G, G, 3, 12, 4, 9
ZMZURH, Y, 4, 12, 4, 9
817L9G, G, 3, 12, 4, 9
8QCUXZ, P, 2, 12, 4, 9
4DCIPK, B, 1, 9, -inf, 9
8QCUXZ, R, 2, -inf, -inf, 9
817L9G, B, 3, inf, -inf, 9
9YUTXH, G, 4, 1, -inf, 9
817L9G, B, 3, 1, -inf, 1
9YUTXH, P, 4, 7, -inf, 1
817L9G, B, 3, 1, -inf, 1
9YUTXH, Y, 4, 0, -inf, 1
817L9G, B, 3, 0, -inf, 0
AAG474, G, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
AAG474, P, 4, 7, -inf, 0
817L9G, B, 3, 0, -inf, 0
AAG474, R, 4, 3, -inf, 0
817L9G, B, 3, 0, -inf, 0
AAG474, Y, 4, 0, -inf, 0
817L9G, B, 3, 0, -inf, 0
CF1Z5O, G, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
CF1Z5O, P, 4, 7, -inf, 0
817L9G, B, 3, 0, -inf, 0
CF1Z5O, Y, 4, 0, -inf, 0
817L9G, B, 3, 0, -inf, 0
CO40SE, B, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
CO40SE, G, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
CO40SE, P, 4, 7, -inf, 0
817L9G, B, 3, 0, -inf, 0
CO40SE, Y, 4, 0, -inf, 0
817L9G, B, 3, 0, -inf, 0
EF9RLK, G, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
EF9RLK, P, 4, 7, -inf, 0
817L9G, B, 3, 0, -inf, 0
EF9RLK, Y, 4, 0, -inf, 0
817L9G, B, 3, 0, -inf, 0
EY09SW, B, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
EY09SW, P, 4, 7, -inf, 0
817L9G, B, 3, 0, -inf, 0
EY09SW, R, 4, 3, -inf, 0
817L9G, B, 3, 0, -inf, 0
EY09SW, Y, 4, 0, -inf, 0
817L9G, B, 3, 0, -inf, 0
FOO33M, G, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
FOO33M, P, 4, 7, -inf, 0
817L9G, B, 3, 0, -inf, 0
FOO33M, Y, 4, 0, -inf, 0
817L9G, B, 3, 0, -inf, 0
L4HM6F, G, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
L4HM6F, P, 4, 7, -inf, 0
817L9G, B, 3, 0, -inf, 0
L4HM6F, R, 4, 3, -inf, 0
817L9G, B, 3, 0, -inf, 0
L4HM6F, Y, 4, 0, -inf, 0
817L9G, B, 3, 0, -inf, 0
NKKV2U, P, 4, 7, -inf, 0
817L9G, B, 3, 0, -inf, 0
NKKV2U, R, 4, 3, -inf, 0
817L9G, B, 3, 0, -inf, 0
NKKV2U, Y, 4, 0, -inf, 0
817L9G, B, 3, 0, -inf, 0
NTI6GR, B, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
NTI6GR, G, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
NTI6GR, P, 4, 7, -inf, 0
817L9G, B, 3, 0, -inf, 0
NTI6GR, Y, 4, 0, -inf, 0
817L9G, B, 3, 0, -inf, 0
SH4X3W, B, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
SH4X3W, P, 4, 7, -inf, 0
817L9G, B, 3, 0, -inf, 0
SH4X3W, Y, 4, 0, -inf, 0
817L9G, B, 3, 0, -inf, 0
UQ5Z9S, G, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
UQ5Z9S, P, 4, 7, -inf, 0
817L9G, B, 3, 0, -inf, 0
UQ5Z9S, R, 4, 3, -inf, 0
817L9G, B, 3, 0, -inf, 0
UQ5Z9S, Y, 4, 0, -inf, 0
817L9G, B, 3, 0, -inf, 0
USBR8V, G, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
USBR8V, P, 4, 7, -inf, 0
817L9G, B, 3, 0, -inf, 0
USBR8V, R, 4, 3, -inf, 0
817L9G, B, 3, 0, -inf, 0
USBR8V, Y, 4, 0, -inf, 0
817L9G, B, 3, 0, -inf, 0
WWGHKN, B, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
WWGHKN, G, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
WWGHKN, P, 4, 7, -inf, 0
817L9G, B, 3, 0, -inf, 0
WWGHKN, Y, 4, 0, -inf, 0
817L9G, B, 3, 0, -inf, 0
ZMZURH, G, 4, 1, -inf, 0
817L9G, B, 3, 0, -inf, 0
ZMZURH, P, 4, 7, -inf, 0
817L9G, B, 3, 0, -inf, 0
ZMZURH, R, 4, 3, -inf, 0
817L9G, B, 3, 0, -inf, 0
ZMZURH, Y, 4, 0, -inf, 0
817L9G, B, 3, 0, -inf, 0
8QCUXZ, R, 2, 0, 0, 9
817L9G, G, 3, inf, 0, 9
9YUTXH, G, 4, 9, 0, 9
817L9G, G, 3, 9, 0, 9
9YUTXH, P, 4, 15, 0, 9
817L9G, G, 3, 9, 0, 9
9YUTXH, Y, 4, 8, 0, 9
817L9G, G, 3, 8, 0, 8
AAG474, B, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
AAG474, P, 4, 15, 0, 8
817L9G, G, 3, 8, 0, 8
AAG474, R, 4, 11, 0, 8
817L9G, G, 3, 8, 0, 8
AAG474, Y, 4, 8, 0, 8
817L9G, G, 3, 8, 0, 8
CF1Z5O, G, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
CF1Z5O, P, 4, 15, 0, 8
817L9G, G, 3, 8, 0, 8
CF1Z5O, Y, 4, 8, 0, 8
817L9G, G, 3, 8, 0, 8
CO40SE, B, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
CO40SE, G, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
CO40SE, P, 4, 15, 0, 8
817L9G, G, 3, 8, 0, 8
CO40SE, Y, 4, 8, 0, 8
817L9G, G, 3, 8, 0, 8
EF9RLK, B, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
EF9RLK, P, 4, 15, 0, 8
817L9G, G, 3, 8, 0, 8
EF9RLK, Y, 4, 8, 0, 8
817L9G, G, 3, 8, 0, 8
EY09SW, B, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
EY09SW, P, 4, 15, 0, 8
817L9G, G, 3, 8, 0, 8
EY09SW, R, 4, 11, 0, 8
817L9G, G, 3, 8, 0, 8
EY09SW, Y, 4, 8, 0, 8
817L9G, G, 3, 8, 0, 8
FOO33M, G, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
FOO33M, P, 4, 15, 0, 8
817L9G, G, 3, 8, 0, 8
FOO33M, Y, 4, 8, 0, 8
817L9G, G, 3, 8, 0, 8
L4HM6F, G, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
L4HM6F, P, 4, 15, 0, 8
817L9G, G, 3, 8, 0, 8
L4HM6F, R, 4, 11, 0, 8
817L9G, G, 3, 8, 0, 8
L4HM6F, Y, 4, 8, 0, 8
817L9G, G, 3, 8, 0, 8
NKKV2U, P, 4, 15, 0, 8
817L9G, G, 3, 8, 0, 8
NKKV2U, R, 4, 11, 0, 8
817L9G, G, 3, 8, 0, 8
NKKV2U, Y, 4, 8, 0, 8
817L9G, G, 3, 8, 0, 8
NTI6GR, B, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
NTI6GR, G, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
NTI6GR, P, 4, 15, 0, 8
817L9G, G, 3, 8, 0, 8
NTI6GR, Y, 4, 8, 0, 8
817L9G, G, 3, 8, 0, 8
SH4X3W, B, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
SH4X3W, P, 4, 15, 0, 8
817L9G, G, 3, 8, 0, 8
SH4X3W, Y, 4, 8, 0, 8
817L9G, G, 3, 8, 0, 8
UQ5Z9S, B, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
UQ5Z9S, P, 4, 15, 0, 8
817L9G, G, 3, 8, 0, 8
UQ5Z9S, R, 4, 11, 0, 8
817L9G, G, 3, 8, 0, 8
UQ5Z9S, Y, 4, 8, 0, 8
817L9G, G, 3, 8, 0, 8
USBR8V, P, 4, 15, 0, 8
817L9G, G, 3, 8, 0, 8
USBR8V, R, 4, 11, 0, 8
817L9G, G, 3, 8, 0, 8
USBR8V, Y, 4, 8, 0, 8
817L9G, G, 3, 8, 0, 8
WWGHKN, B, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
WWGHKN, G, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
WWGHKN, P, 4, 15, 0, 8
817L9G, G, 3, 8, 0, 8
WWGHKN, Y, 4, 8, 0, 8
817L9G, G, 3, 8, 0, 8
ZMZURH, B, 4, 9, 0, 8
817L9G, G, 3, 8, 0, 8
ZMZURH, P, 4, 15, 0, 8
817L9G, G, 3, 8, 0, 8
ZMZURH, R, 4, 11, 0, 8
817L9G, G, 3, 8, 0, 8
ZMZURH, Y, 4, 8, 0, 8
817L9G, G, 3, 8, 0, 8
8QCUXZ, R, 2, 8, 8, 9
817L9G, P, 3, inf, 8, 9
9YUTXH, G, 4, -1, 8, 9
817L9G, P, 3, -1, 8, 9
8QCUXZ, R, 2, 8, 8, 9
817L9G, Y, 3, inf, 8, 9
9YUTXH, G, 4, 7, 8, 9
817L9G, Y, 3, 7, 8, 9
8QCUXZ, R, 2, 8, 8, 9
9YUTXH, G, 3, inf, 8, 9
817L9G, B, 4, 9, 8, 9
9YUTXH, G, 3, 9, 8, 9
817L9G, G, 4, 9, 8, 9
9YUTXH, G, 3, 9, 8, 9
817L9G, P, 4, 15, 8, 9
9YUTXH, G, 3, 9, 8, 9
817L9G, Y, 4, 8, 8, 9
9YUTXH, G, 3, 8, 8, 9
8QCUXZ, R, 2, 8, 8, 9
9YUTXH, P, 3, inf, 8, 9
817L9G, B, 4, -1, 8, 9
9YUTXH, P, 3, -1, 8, 9
8QCUXZ, R, 2, 8, 8, 9
9YUTXH, Y, 3, inf, 8, 9
817L9G, B, 4, 7, 8, 9
9YUTXH, Y, 3, 7, 8, 9
8QCUXZ, R, 2, 8, 8, 9
CF1Z5O, G, 3, inf, 8, 9
659CBO, B, 4, 9, 8, 9
CF1Z5O, G, 3, 9, 8, 9
659CBO, P, 4, 15, 8, 9
CF1Z5O, G, 3, 9, 8, 9
659CBO, R, 4, 11, 8, 9
CF1Z5O, G, 3, 9, 8, 9
659CBO, Y, 4, 8, 8, 9
CF1Z5O, G, 3, 8, 8, 9
8QCUXZ, R, 2, 8, 8, 9
CF1Z5O, P, 3, inf, 8, 9
659CBO, B, 4, -1, 8, 9
CF1Z5O, P, 3, -1, 8, 9
8QCUXZ, R, 2, 8, 8, 9
CF1Z5O, Y, 3, inf, 8, 9
659CBO, B, 4, 7, 8, 9
CF1Z5O, Y, 3, 7, 8, 9
8QCUXZ, R, 2, 8, 8, 9
CO40SE, B, 3, inf, 8, 9
659CBO, G, 4, 1, 8, 9
CO40SE, B, 3, 1, 8, 9
8QCUXZ, R, 2, 8, 8, 9
CO40SE, G, 3, inf, 8, 9
659CBO, B, 4, 9, 8, 9
CO40SE, G, 3, 9, 8, 9
659CBO, P, 4, 15, 8, 9
CO40SE, G, 3, 9, 8, 9
659CBO, R, 4, 11, 8, 9
CO40SE, G, 3, 9, 8, 9
659CBO, Y, 4, 8, 8, 9
CO40SE, G, 3, 8, 8, 9
8QCUXZ, R, 2, 8, 8, 9
CO40SE, P, 3, inf, 8, 9
659CBO, B, 4, -1, 8, 9
CO40SE, P, 3, -1, 8, 9
8QCUXZ, R, 2, 8, 8, 9
CO40SE, Y, 3, inf, 8, 9
659CBO, B, 4, 7, 8, 9
CO40SE, Y, 3, 7, 8, 9
8QCUXZ, R, 2, 8, 8, 9
EF9RLK, B, 3, inf, 8, 9
817L9G, G, 4, 1, 8, 9
EF9RLK, B, 3, 1, 8, 9
8QCUXZ, R, 2, 8, 8, 9
EF9RLK, G, 3, inf, 8, 9
817L9G, B, 4, 9, 8, 9
EF9RLK, G, 3, 9, 8, 9
817L9G, P, 4, 15, 8, 9
EF9RLK, G, 3, 9, 8, 9
817L9G, Y, 4, 8, 8, 9
EF9RLK, G, 3, 8, 8, 9
8QCUXZ, R, 2, 8, 8, 9
EF9RLK, P, 3, inf, 8, 9
817L9G, B, 4, -1, 8, 9
EF9RLK, P, 3, -1, 8, 9
8QCUXZ, R, 2, 8, 8, 9
EF9RLK, Y, 3, inf, 8, 9
817L9G, B, 4, 7, 8, 9
EF9RLK, Y, 3, 7, 8, 9
8QCUXZ, R, 2, 8, 8, 9
EY09SW, B, 3, inf, 8, 9
817L9G, B, 4, 1, 8, 9
EY09SW, B, 3, 1, 8, 9
8QCUXZ, R, 2, 8, 8, 9
EY09SW, P, 3, inf, 8, 9
817L9G, B, 4, -1, 8, 9
EY09SW, P, 3, -1, 8, 9
8QCUXZ, R, 2, 8, 8, 9
EY09SW, R, 3, inf, 8, 9
817L9G, B, 4, 12, 8, 9
EY09SW, R, 3, 12, 8, 9
817L9G, G, 4, 12, 8, 9
EY09SW, R, 3, 12, 8, 9
817L9G, P, 4, 18, 8, 9
EY09SW, R, 3, 12, 8, 9
817L9G, Y, 4, 11, 8, 9
EY09SW, R, 3, 11, 8, 9
9YUTXH, G, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
9YUTXH, P, 4, 18, 8, 9
EY09SW, R, 3, 11, 8, 9
9YUTXH, Y, 4, 11, 8, 9
EY09SW, R, 3, 11, 8, 9
CF1Z5O, G, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
CF1Z5O, P, 4, 18, 8, 9
EY09SW, R, 3, 11, 8, 9
CF1Z5O, Y, 4, 11, 8, 9
EY09SW, R, 3, 11, 8, 9
CO40SE, B, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
CO40SE, G, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
CO40SE, P, 4, 18, 8, 9
EY09SW, R, 3, 11, 8, 9
CO40SE, Y, 4, 11, 8, 9
EY09SW, R, 3, 11, 8, 9
EF9RLK, B, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
EF9RLK, G, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
EF9RLK, P, 4, 18, 8, 9
EY09SW, R, 3, 11, 8, 9
EF9RLK, Y, 4, 11, 8, 9
EY09SW, R, 3, 11, 8, 9
FOO33M, G, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
FOO33M, P, 4, 18, 8, 9
EY09SW, R, 3, 11, 8, 9
FOO33M, Y, 4, 11, 8, 9
EY09SW, R, 3, 11, 8, 9
L4HM6F, G, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
L4HM6F, P, 4, 18, 8, 9
EY09SW, R, 3, 11, 8, 9
L4HM6F, Y, 4, 11, 8, 9
EY09SW, R, 3, 11, 8, 9
NKKV2U, P, 4, 18, 8, 9
EY09SW, R, 3, 11, 8, 9
NKKV2U, R, 4, 14, 8, 9
EY09SW, R, 3, 11, 8, 9
NKKV2U, Y, 4, 11, 8, 9
EY09SW, R, 3, 11, 8, 9
NTI6GR, B, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
NTI6GR, G, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
NTI6GR, P, 4, 18, 8, 9
EY09SW, R, 3, 11, 8, 9
NTI6GR, Y, 4, 11, 8, 9
EY09SW, R, 3, 11, 8, 9
SH4X3W, B, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
SH4X3W, P, 4, 18, 8, 9
EY09SW, R, 3, 11, 8, 9
SH4X3W, Y, 4, 11, 8, 9
EY09SW, R, 3, 11, 8, 9
UQ5Z9S, B, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
UQ5Z9S, G, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
UQ5Z9S, P, 4, 18, 8, 9
EY09SW, R, 3, 11, 8, 9
UQ5Z9S, Y, 4, 11, 8, 9
EY09SW, R, 3, 11, 8, 9
USBR8V, G, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
USBR8V, P, 4, 18, 8, 9
EY09SW, R, 3, 11, 8, 9
USBR8V, R, 4, 14, 8, 9
EY09SW, R, 3, 11, 8, 9
USBR8V, Y, 4, 11, 8, 9
EY09SW, R, 3, 11, 8, 9
W9PWCT, B, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
W9PWCT, G, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
W9PWCT, P, 4, 18, 8, 9
EY09SW, R, 3, 11, 8, 9
W9PWCT, Y, 4, 11, 8, 9
EY09SW, R, 3, 11, 8, 9
WWGHKN, B, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
WWGHKN, G, 4, 12, 8, 9
EY09SW, R, 3, 11, 8, 9
WWGHKN, P, 4, 18, 8, 9
EY09SW, R, 3, 11, 8, 9
WWGHKN, Y, 4, 11, 8, 9
EY09SW, R, 3, 11, 8, 9
8QCUXZ, R, 2, 11, 8, 9
4DCIPK, B, 1, 9, -inf, 9
8QCUXZ, Y, 2, -inf, -inf, 9
817L9G, B, 3, inf, -inf, 9
9YUTXH, G, 4, -2, -inf, 9
817L9G, B, 3, -2, -inf, -2
9YUTXH, P, 4, 4, -inf, -2
817L9G, B, 3, -2, -inf, -2
9YUTXH, Y, 4, -3, -inf, -2
817L9G, B, 3, -3, -inf, -3
AAG474, G, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
AAG474, P, 4, 4, -inf, -3
817L9G, B, 3, -3, -inf, -3
AAG474, R, 4, 0, -inf, -3
817L9G, B, 3, -3, -inf, -3
AAG474, Y, 4, -3, -inf, -3
817L9G, B, 3, -3, -inf, -3
CF1Z5O, G, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
CF1Z5O, P, 4, 4, -inf, -3
817L9G, B, 3, -3, -inf, -3
CF1Z5O, R, 4, 0, -inf, -3
817L9G, B, 3, -3, -inf, -3
CO40SE, B, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
CO40SE, G, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
CO40SE, P, 4, 4, -inf, -3
817L9G, B, 3, -3, -inf, -3
CO40SE, R, 4, 0, -inf, -3
817L9G, B, 3, -3, -inf, -3
EF9RLK, G, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
EF9RLK, P, 4, 4, -inf, -3
817L9G, B, 3, -3, -inf, -3
EF9RLK, R, 4, 0, -inf, -3
817L9G, B, 3, -3, -inf, -3
EY09SW, B, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
EY09SW, P, 4, 4, -inf, -3
817L9G, B, 3, -3, -inf, -3
EY09SW, R, 4, 0, -inf, -3
817L9G, B, 3, -3, -inf, -3
EY09SW, Y, 4, -3, -inf, -3
817L9G, B, 3, -3, -inf, -3
FOO33M, G, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
FOO33M, P, 4, 4, -inf, -3
817L9G, B, 3, -3, -inf, -3
FOO33M, R, 4, 0, -inf, -3
817L9G, B, 3, -3, -inf, -3
L4HM6F, G, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
L4HM6F, P, 4, 4, -inf, -3
817L9G, B, 3, -3, -inf, -3
L4HM6F, R, 4, 0, -inf, -3
817L9G, B, 3, -3, -inf, -3
L4HM6F, Y, 4, -3, -inf, -3
817L9G, B, 3, -3, -inf, -3
NKKV2U, P, 4, 4, -inf, -3
817L9G, B, 3, -3, -inf, -3
NKKV2U, R, 4, 0, -inf, -3
817L9G, B, 3, -3, -inf, -3
NKKV2U, Y, 4, -3, -inf, -3
817L9G, B, 3, -3, -inf, -3
NTI6GR, B, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
NTI6GR, G, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
NTI6GR, P, 4, 4, -inf, -3
817L9G, B, 3, -3, -inf, -3
NTI6GR, Y, 4, -3, -inf, -3
817L9G, B, 3, -3, -inf, -3
SH4X3W, B, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
SH4X3W, P, 4, 4, -inf, -3
817L9G, B, 3, -3, -inf, -3
SH4X3W, R, 4, 0, -inf, -3
817L9G, B, 3, -3, -inf, -3
UQ5Z9S, G, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
UQ5Z9S, P, 4, 4, -inf, -3
817L9G, B, 3, -3, -inf, -3
UQ5Z9S, R, 4, 0, -inf, -3
817L9G, B, 3, -3, -inf, -3
UQ5Z9S, Y, 4, -3, -inf, -3
817L9G, B, 3, -3, -inf, -3
USBR8V, G, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
USBR8V, P, 4, 4, -inf, -3
817L9G, B, 3, -3, -inf, -3
USBR8V, R, 4, 0, -inf, -3
817L9G, B, 3, -3, -inf, -3
USBR8V, Y, 4, -3, -inf, -3
817L9G, B, 3, -3, -inf, -3
WWGHKN, B, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
WWGHKN, G, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
WWGHKN, P, 4, 4, -inf, -3
817L9G, B, 3, -3, -inf, -3
WWGHKN, R, 4, 0, -inf, -3
817L9G, B, 3, -3, -inf, -3
ZMZURH, G, 4, -2, -inf, -3
817L9G, B, 3, -3, -inf, -3
ZMZURH, P, 4, 4, -inf, -3
817L9G, B, 3, -3, -inf, -3
ZMZURH, R, 4, 0, -inf, -3
817L9G, B, 3, -3, -inf, -3
ZMZURH, Y, 4, -3, -inf, -3
817L9G, B, 3, -3, -inf, -3
8QCUXZ, Y, 2, -3, -3, 9
817L9G, G, 3, inf, -3, 9
9YUTXH, G, 4, 6, -3, 9
817L9G, G, 3, 6, -3, 6
9YUTXH, P, 4, 12, -3, 6
817L9G, G, 3, 6, -3, 6
9YUTXH, Y, 4, 5, -3, 6
817L9G, G, 3, 5, -3, 5
AAG474, B, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
AAG474, P, 4, 12, -3, 5
817L9G, G, 3, 5, -3, 5
AAG474, R, 4, 8, -3, 5
817L9G, G, 3, 5, -3, 5
AAG474, Y, 4, 5, -3, 5
817L9G, G, 3, 5, -3, 5
CF1Z5O, G, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
CF1Z5O, P, 4, 12, -3, 5
817L9G, G, 3, 5, -3, 5
CF1Z5O, R, 4, 8, -3, 5
817L9G, G, 3, 5, -3, 5
CO40SE, B, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
CO40SE, G, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
CO40SE, P, 4, 12, -3, 5
817L9G, G, 3, 5, -3, 5
CO40SE, R, 4, 8, -3, 5
817L9G, G, 3, 5, -3, 5
EF9RLK, B, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
EF9RLK, P, 4, 12, -3, 5
817L9G, G, 3, 5, -3, 5
EF9RLK, R, 4, 8, -3, 5
817L9G, G, 3, 5, -3, 5
EY09SW, B, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
EY09SW, P, 4, 12, -3, 5
817L9G, G, 3, 5, -3, 5
EY09SW, R, 4, 8, -3, 5
817L9G, G, 3, 5, -3, 5
EY09SW, Y, 4, 5, -3, 5
817L9G, G, 3, 5, -3, 5
FOO33M, G, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
FOO33M, P, 4, 12, -3, 5
817L9G, G, 3, 5, -3, 5
FOO33M, R, 4, 8, -3, 5
817L9G, G, 3, 5, -3, 5
L4HM6F, G, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
L4HM6F, P, 4, 12, -3, 5
817L9G, G, 3, 5, -3, 5
L4HM6F, R, 4, 8, -3, 5
817L9G, G, 3, 5, -3, 5
L4HM6F, Y, 4, 5, -3, 5
817L9G, G, 3, 5, -3, 5
NKKV2U, P, 4, 12, -3, 5
817L9G, G, 3, 5, -3, 5
NKKV2U, R, 4, 8, -3, 5
817L9G, G, 3, 5, -3, 5
NKKV2U, Y, 4, 5, -3, 5
817L9G, G, 3, 5, -3, 5
NTI6GR, B, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
NTI6GR, G, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
NTI6GR, P, 4, 12, -3, 5
817L9G, G, 3, 5, -3, 5
NTI6GR, Y, 4, 5, -3, 5
817L9G, G, 3, 5, -3, 5
SH4X3W, B, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
SH4X3W, P, 4, 12, -3, 5
817L9G, G, 3, 5, -3, 5
SH4X3W, R, 4, 8, -3, 5
817L9G, G, 3, 5, -3, 5
UQ5Z9S, B, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
UQ5Z9S, P, 4, 12, -3, 5
817L9G, G, 3, 5, -3, 5
UQ5Z9S, R, 4, 8, -3, 5
817L9G, G, 3, 5, -3, 5
UQ5Z9S, Y, 4, 5, -3, 5
817L9G, G, 3, 5, -3, 5
USBR8V, P, 4, 12, -3, 5
817L9G, G, 3, 5, -3, 5
USBR8V, R, 4, 8, -3, 5
817L9G, G, 3, 5, -3, 5
USBR8V, Y, 4, 5, -3, 5
817L9G, G, 3, 5, -3, 5
WWGHKN, B, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
WWGHKN, G, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
WWGHKN, P, 4, 12, -3, 5
817L9G, G, 3, 5, -3, 5
WWGHKN, R, 4, 8, -3, 5
817L9G, G, 3, 5, -3, 5
ZMZURH, B, 4, 6, -3, 5
817L9G, G, 3, 5, -3, 5
ZMZURH, P, 4, 12, -3, 5
817L9G, G, 3, 5, -3, 5
ZMZURH, R, 4, 8, -3, 5
817L9G, G, 3, 5, -3, 5
ZMZURH, Y, 4, 5, -3, 5
817L9G, G, 3, 5, -3, 5
8QCUXZ, Y, 2, 5, 5, 9
817L9G, P, 3, inf, 5, 9
9YUTXH, G, 4, -4, 5, 9
817L9G, P, 3, -4, 5, 9
8QCUXZ, Y, 2, 5, 5, 9
817L9G, R, 3, inf, 5, 9
9YUTXH, G, 4, 9, 5, 9
817L9G, R, 3, 9, 5, 9
9YUTXH, P, 4, 15, 5, 9
817L9G, R, 3, 9, 5, 9
9YUTXH, Y, 4, 8, 5, 9
817L9G, R, 3, 8, 5, 8
AAG474, B, 4, 9, 5, 8
817L9G, R, 3, 8, 5, 8
AAG474, G, 4, 9, 5, 8
817L9G, R, 3, 8, 5, 8
AAG474, P, 4, 15, 5, 8
817L9G, R, 3, 8, 5, 8
AAG474, Y, 4, 8, 5, 8
817L9G, R, 3, 8, 5, 8
CF1Z5O, G, 4, 9, 5, 8
817L9G, R, 3, 8, 5, 8
CF1Z5O, P, 4, 15, 5, 8
817L9G, R, 3, 8, 5, 8
CF1Z5O, R, 4, 11, 5, 8
817L9G, R, 3, 8, 5, 8
CO40SE, B, 4, 9, 5, 8
817L9G, R, 3, 8, 5, 8
CO40SE, G, 4, 9, 5, 8
817L9G, R, 3, 8, 5, 8
