5CA6VJ, G, 0, -inf, -inf, inf
7SNEM6, B, 3, 15, -inf, 15
PPCJJT, R, 4, 30, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
PPCJJT, Y, 4, 22, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
QDQXZ1, P, 4, 15, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
QDQXZ1, R, 4, 30, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
QDQXZ1, Y, 4, 22, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
RIRK2U, G, 4, 30, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
RIRK2U, P, 4, 15, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
RIRK2U, R, 4, 30, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
RIRK2U, Y, 4, 22, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
RR8KM2, B, 4, 16, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
RR8KM2, P, 4, 15, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
RR8KM2, R, 4, 30, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
RR8KM2, Y, 4, 22, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
T8Q1Q8, G, 4, 30, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
T8Q1Q8, R, 4, 30, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
T8Q1Q8, Y, 4, 22, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
U443VL, G, 4, 30, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
U443VL, P, 4, 15, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
U443VL, R, 4, 30, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
U443VL, Y, 4, 22, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
WU9EI8, B, 4, 16, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
WU9EI8, G, 4, 30, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
WU9EI8, R, 4, 30, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
WU9EI8, Y, 4, 22, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
X3CA4P, B, 4, 16, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
X3CA4P, G, 4, 30, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
X3CA4P, P, 4, 15, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
X3CA4P, Y, 4, 22, -inf, 15
7SNEM6, B, 3, 15, -inf, 15
AP0NVM, P, 2, 15, 15, 16
7SNEM6, G, 3, inf, 15, 16
8TGCSO, B, 4, 1, 15, 16
7SNEM6, G, 3, 1, 15, 16
AP0NVM, P, 2, 15, 15, 16
7SNEM6, R, 3, inf, 15, 16
8TGCSO, B, 4, 16, 15, 16
7SNEM6, R, 3, 16, 15, 16
8TGCSO, G, 4, 30, 15, 16
7SNEM6, R, 3, 16, 15, 16
8TGCSO, R, 4, 30, 15, 16
7SNEM6, R, 3, 16, 15, 16
8TGCSO, Y, 4, 22, 15, 16
7SNEM6, R, 3, 16, 15, 16
HQ05G0, B, 4, 16, 15, 16
7SNEM6, R, 3, 16, 15, 16
HQ05G0, G, 4, 30, 15, 16
7SNEM6, R, 3, 16, 15, 16
HQ05G0, P, 4, 15, 15, 16
7SNEM6, R, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
7SNEM6, Y, 3, inf, 15, 16
8TGCSO, B, 4, 3, 15, 16
7SNEM6, Y, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
8TGCSO, B, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
8TGCSO, B, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
8TGCSO, B, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
8TGCSO, B, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
8TGCSO, B, 3, 16, 15, 16
J5S5CH, B, 4, 16, 15, 16
8TGCSO, B, 3, 16, 15, 16
J5S5CH, G, 4, 30, 15, 16
8TGCSO, B, 3, 16, 15, 16
J5S5CH, R, 4, 30, 15, 16
8TGCSO, B, 3, 16, 15, 16
J5S5CH, Y, 4, 22, 15, 16
8TGCSO, B, 3, 16, 15, 16
JR9C40, G, 4, 30, 15, 16
8TGCSO, B, 3, 16, 15, 16
JR9C40, P, 4, 15, 15, 16
8TGCSO, B, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
8TGCSO, G, 3, inf, 15, 16
7SNEM6, B, 4, 1, 15, 16
8TGCSO, G, 3, 1, 15, 16
AP0NVM, P, 2, 15, 15, 16
8TGCSO, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
8TGCSO, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
8TGCSO, R, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
8TGCSO, R, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
8TGCSO, R, 3, 16, 15, 16
J5S5CH, B, 4, 16, 15, 16
8TGCSO, R, 3, 16, 15, 16
J5S5CH, G, 4, 30, 15, 16
8TGCSO, R, 3, 16, 15, 16
J5S5CH, R, 4, 30, 15, 16
8TGCSO, R, 3, 16, 15, 16
J5S5CH, Y, 4, 22, 15, 16
8TGCSO, R, 3, 16, 15, 16
JR9C40, G, 4, 30, 15, 16
8TGCSO, R, 3, 16, 15, 16
JR9C40, P, 4, 15, 15, 16
8TGCSO, R, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
8TGCSO, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
8TGCSO, Y, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
J5S5CH, B, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
J5S5CH, B, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
J5S5CH, B, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
J5S5CH, B, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
J5S5CH, B, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
J5S5CH, B, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
J5S5CH, B, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
J5S5CH, G, 3, inf, 15, 16
7SNEM6, B, 4, 1, 15, 16
J5S5CH, G, 3, 1, 15, 16
AP0NVM, P, 2, 15, 15, 16
J5S5CH, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
J5S5CH, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
J5S5CH, R, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
J5S5CH, R, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
J5S5CH, R, 3, 16, 15, 16
8L7T0U, B, 4, 16, 15, 16
J5S5CH, R, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
J5S5CH, R, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
J5S5CH, R, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
J5S5CH, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
J5S5CH, Y, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
JR9C40, G, 3, inf, 15, 16
7SNEM6, B, 4, 1, 15, 16
JR9C40, G, 3, 1, 15, 16
AP0NVM, P, 2, 15, 15, 16
JR9C40, P, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
JR9C40, P, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
JR9C40, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
JR9C40, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
JR9C40, R, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
JR9C40, R, 3, 16, 15, 16
8TGCSO, B, 4, 16, 15, 16
JR9C40, R, 3, 16, 15, 16
8TGCSO, G, 4, 30, 15, 16
JR9C40, R, 3, 16, 15, 16
8TGCSO, R, 4, 30, 15, 16
JR9C40, R, 3, 16, 15, 16
8TGCSO, Y, 4, 22, 15, 16
JR9C40, R, 3, 16, 15, 16
AGM14J, B, 4, 16, 15, 16
JR9C40, R, 3, 16, 15, 16
AGM14J, G, 4, 30, 15, 16
JR9C40, R, 3, 16, 15, 16
AGM14J, P, 4, 15, 15, 16
JR9C40, R, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
JR9C40, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
JR9C40, Y, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
M4AFDF, G, 3, inf, 15, 16
7SNEM6, B, 4, 1, 15, 16
M4AFDF, G, 3, 1, 15, 16
AP0NVM, P, 2, 15, 15, 16
M4AFDF, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
M4AFDF, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
M4AFDF, R, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
M4AFDF, R, 3, 16, 15, 16
8499A6, B, 4, 16, 15, 16
M4AFDF, R, 3, 16, 15, 16
8499A6, G, 4, 30, 15, 16
M4AFDF, R, 3, 16, 15, 16
8499A6, P, 4, 15, 15, 16
M4AFDF, R, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
M4AFDF, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
M4AFDF, Y, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
NJD0TU, B, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
NJD0TU, B, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
NJD0TU, B, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
NJD0TU, B, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
NJD0TU, B, 3, 16, 15, 16
8499A6, G, 4, 30, 15, 16
NJD0TU, B, 3, 16, 15, 16
8499A6, P, 4, 15, 15, 16
NJD0TU, B, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
NJD0TU, P, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
NJD0TU, P, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
NJD0TU, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
NJD0TU, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
NJD0TU, R, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
NJD0TU, R, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
NJD0TU, R, 3, 16, 15, 16
8499A6, B, 4, 16, 15, 16
NJD0TU, R, 3, 16, 15, 16
8499A6, G, 4, 30, 15, 16
NJD0TU, R, 3, 16, 15, 16
8499A6, P, 4, 15, 15, 16
NJD0TU, R, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
NJD0TU, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
NJD0TU, Y, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
QDQXZ1, P, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
QDQXZ1, P, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
QDQXZ1, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
QDQXZ1, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
QDQXZ1, R, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
QDQXZ1, R, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
QDQXZ1, R, 3, 16, 15, 16
8TGCSO, B, 4, 16, 15, 16
QDQXZ1, R, 3, 16, 15, 16
8TGCSO, G, 4, 30, 15, 16
QDQXZ1, R, 3, 16, 15, 16
8TGCSO, R, 4, 30, 15, 16
QDQXZ1, R, 3, 16, 15, 16
8TGCSO, Y, 4, 22, 15, 16
QDQXZ1, R, 3, 16, 15, 16
J5S5CH, B, 4, 16, 15, 16
QDQXZ1, R, 3, 16, 15, 16
J5S5CH, G, 4, 30, 15, 16
QDQXZ1, R, 3, 16, 15, 16
J5S5CH, R, 4, 30, 15, 16
QDQXZ1, R, 3, 16, 15, 16
J5S5CH, Y, 4, 22, 15, 16
QDQXZ1, R, 3, 16, 15, 16
JR9C40, G, 4, 30, 15, 16
QDQXZ1, R, 3, 16, 15, 16
JR9C40, P, 4, 15, 15, 16
QDQXZ1, R, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
QDQXZ1, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
QDQXZ1, Y, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
RIRK2U, G, 3, inf, 15, 16
7SNEM6, B, 4, 1, 15, 16
RIRK2U, G, 3, 1, 15, 16
AP0NVM, P, 2, 15, 15, 16
RIRK2U, P, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
RIRK2U, P, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
RIRK2U, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
RIRK2U, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
RIRK2U, R, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
RIRK2U, R, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
RIRK2U, R, 3, 16, 15, 16
8TGCSO, B, 4, 16, 15, 16
RIRK2U, R, 3, 16, 15, 16
8TGCSO, G, 4, 30, 15, 16
RIRK2U, R, 3, 16, 15, 16
8TGCSO, R, 4, 30, 15, 16
RIRK2U, R, 3, 16, 15, 16
8TGCSO, Y, 4, 22, 15, 16
RIRK2U, R, 3, 16, 15, 16
HQ05G0, B, 4, 16, 15, 16
RIRK2U, R, 3, 16, 15, 16
HQ05G0, G, 4, 30, 15, 16
RIRK2U, R, 3, 16, 15, 16
HQ05G0, P, 4, 15, 15, 16
RIRK2U, R, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
RIRK2U, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
RIRK2U, Y, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
RR8KM2, B, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
RR8KM2, B, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
RR8KM2, B, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
RR8KM2, B, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
RR8KM2, B, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
RR8KM2, B, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
RR8KM2, B, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
RR8KM2, P, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
RR8KM2, P, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
RR8KM2, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
RR8KM2, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
RR8KM2, R, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
RR8KM2, R, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
RR8KM2, R, 3, 16, 15, 16
8L7T0U, B, 4, 16, 15, 16
RR8KM2, R, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
RR8KM2, R, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
RR8KM2, R, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
RR8KM2, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
RR8KM2, Y, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
T8Q1Q8, G, 3, inf, 15, 16
7SNEM6, B, 4, 1, 15, 16
T8Q1Q8, G, 3, 1, 15, 16
AP0NVM, P, 2, 15, 15, 16
T8Q1Q8, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
T8Q1Q8, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
T8Q1Q8, R, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
T8Q1Q8, R, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
T8Q1Q8, R, 3, 16, 15, 16
8499A6, B, 4, 16, 15, 16
T8Q1Q8, R, 3, 16, 15, 16
8499A6, G, 4, 30, 15, 16
T8Q1Q8, R, 3, 16, 15, 16
8499A6, P, 4, 15, 15, 16
T8Q1Q8, R, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
T8Q1Q8, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
T8Q1Q8, Y, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
U443VL, G, 3, inf, 15, 16
7SNEM6, B, 4, 1, 15, 16
U443VL, G, 3, 1, 15, 16
AP0NVM, P, 2, 15, 15, 16
U443VL, P, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
U443VL, P, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
U443VL, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
U443VL, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
U443VL, R, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
U443VL, R, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
U443VL, R, 3, 16, 15, 16
8499A6, B, 4, 16, 15, 16
U443VL, R, 3, 16, 15, 16
8499A6, G, 4, 30, 15, 16
U443VL, R, 3, 16, 15, 16
8499A6, P, 4, 15, 15, 16
U443VL, R, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
U443VL, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
U443VL, Y, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
WU9EI8, B, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
WU9EI8, B, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
WU9EI8, B, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
WU9EI8, B, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
WU9EI8, B, 3, 16, 15, 16
8499A6, G, 4, 30, 15, 16
WU9EI8, B, 3, 16, 15, 16
8499A6, P, 4, 15, 15, 16
WU9EI8, B, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
WU9EI8, G, 3, inf, 15, 16
7SNEM6, B, 4, 1, 15, 16
WU9EI8, G, 3, 1, 15, 16
AP0NVM, P, 2, 15, 15, 16
WU9EI8, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
WU9EI8, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
WU9EI8, R, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
WU9EI8, R, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
WU9EI8, R, 3, 16, 15, 16
8499A6, B, 4, 16, 15, 16
WU9EI8, R, 3, 16, 15, 16
8499A6, G, 4, 30, 15, 16
WU9EI8, R, 3, 16, 15, 16
8499A6, P, 4, 15, 15, 16
WU9EI8, R, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
WU9EI8, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
WU9EI8, Y, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
X3CA4P, B, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
X3CA4P, B, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
X3CA4P, B, 3, 16, 15, 16
7SNEM6, R, 4, 30, 15, 16
X3CA4P, B, 3, 16, 15, 16
7SNEM6, Y, 4, 22, 15, 16
X3CA4P, B, 3, 16, 15, 16
8TGCSO, B, 4, 16, 15, 16
X3CA4P, B, 3, 16, 15, 16
8TGCSO, G, 4, 30, 15, 16
X3CA4P, B, 3, 16, 15, 16
8TGCSO, R, 4, 30, 15, 16
X3CA4P, B, 3, 16, 15, 16
8TGCSO, Y, 4, 22, 15, 16
X3CA4P, B, 3, 16, 15, 16
AGM14J, G, 4, 30, 15, 16
X3CA4P, B, 3, 16, 15, 16
AGM14J, P, 4, 15, 15, 16
X3CA4P, B, 3, 15, 15, 16
AP0NVM, P, 2, 15, 15, 16
X3CA4P, G, 3, inf, 15, 16
7SNEM6, B, 4, 1, 15, 16
X3CA4P, G, 3, 1, 15, 16
AP0NVM, P, 2, 15, 15, 16
X3CA4P, P, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
X3CA4P, P, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
X3CA4P, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
X3CA4P, Y, 3, 3, 15, 16
AP0NVM, P, 2, 15, 15, 16
94Y912, B, 1, 15, -inf, 15
AP0NVM, R, 2, -inf, -inf, 15
7SNEM6, B, 3, inf, -inf, 15
8TGCSO, B, 4, 31, -inf, 15
7SNEM6, B, 3, 31, -inf, 15
8TGCSO, G, 4, 45, -inf, 15
7SNEM6, B, 3, 31, -inf, 15
8TGCSO, P, 4, 30, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
8TGCSO, Y, 4, 37, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
HQ05G0, G, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
HQ05G0, P, 4, 30, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
HQ05G0, R, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
HQ05G0, Y, 4, 37, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
J5S5CH, B, 4, 31, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
J5S5CH, G, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
J5S5CH, P, 4, 30, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
J5S5CH, Y, 4, 37, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
JR9C40, G, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
JR9C40, P, 4, 30, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
JR9C40, R, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
JR9C40, Y, 4, 37, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
M4AFDF, G, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
M4AFDF, P, 4, 30, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
M4AFDF, Y, 4, 37, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
NJD0TU, B, 4, 31, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
NJD0TU, P, 4, 30, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
NJD0TU, R, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
NJD0TU, Y, 4, 37, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
PPCJJT, G, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
PPCJJT, P, 4, 30, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
PPCJJT, R, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
PPCJJT, Y, 4, 37, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
QDQXZ1, P, 4, 30, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
QDQXZ1, R, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
QDQXZ1, Y, 4, 37, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
RIRK2U, G, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
RIRK2U, P, 4, 30, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
RIRK2U, R, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
RIRK2U, Y, 4, 37, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
RR8KM2, B, 4, 31, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
RR8KM2, P, 4, 30, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
RR8KM2, R, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
RR8KM2, Y, 4, 37, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
T8Q1Q8, G, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
T8Q1Q8, P, 4, 30, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
T8Q1Q8, Y, 4, 37, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
U443VL, G, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
U443VL, P, 4, 30, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
U443VL, R, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
U443VL, Y, 4, 37, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
WU9EI8, B, 4, 31, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
WU9EI8, G, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
WU9EI8, P, 4, 30, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
WU9EI8, Y, 4, 37, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
X3CA4P, B, 4, 31, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
X3CA4P, G, 4, 45, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
X3CA4P, P, 4, 30, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
X3CA4P, Y, 4, 37, -inf, 15
7SNEM6, B, 3, 30, -inf, 15
AP0NVM, R, 2, 30, -inf, 15
94Y912, B, 1, 15, -inf, 15
AP0NVM, Y, 2, -inf, -inf, 15
7SNEM6, B, 3, inf, -inf, 15
8TGCSO, B, 4, 23, -inf, 15
7SNEM6, B, 3, 23, -inf, 15
8TGCSO, G, 4, 37, -inf, 15
7SNEM6, B, 3, 23, -inf, 15
8TGCSO, P, 4, 22, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
8TGCSO, R, 4, 37, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
HQ05G0, G, 4, 37, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
HQ05G0, P, 4, 22, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
HQ05G0, R, 4, 37, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
HQ05G0, Y, 4, 29, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
J5S5CH, B, 4, 23, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
J5S5CH, G, 4, 37, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
J5S5CH, P, 4, 22, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
J5S5CH, R, 4, 37, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
JR9C40, G, 4, 37, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
JR9C40, P, 4, 22, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
JR9C40, R, 4, 37, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
JR9C40, Y, 4, 29, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
M4AFDF, G, 4, 37, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
M4AFDF, P, 4, 22, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
M4AFDF, R, 4, 37, -inf, 15
7SNEM6, B, 3, 22, -inf, 15
NJD0TU, B, 4, 23, -inf, 15
